transaction_id,customer_id,transaction_date,amount,merchant_category,location,device_type,hour,day_of_week,is_weekend,avg_amount,std_amount,transaction_count,is_fraud,risk_score
201,4312,2025-08-29 23:59:39.443031,30.149312249787368,Travel,Domestic,POS,23,4,0,23.63646993152343,9.210549936086288,2,0,0
202,1563,2025-08-07 19:15:48.443031,16.33461295940963,Retail,Domestic,Online,19,3,0,12.57305314035402,4.554558959593363,3,0,0
203,2020,2025-08-25 11:13:58.443031,159.5531520471371,Retail,Domestic,POS,11,0,0,159.5531520471371,,1,0,0
204,1095,2025-09-08 04:24:16.443031,7.70503514805673,Travel,Domestic,POS,4,0,0,7.70503514805673,,1,0,15
205,2923,2025-08-12 07:51:44.443031,43.35474393463497,Restaurant,Domestic,POS,7,1,0,39.60963807610978,27.418216970451546,6,0,0
206,2757,2025-09-10 00:34:51.443031,16.60261965310262,Travel,Domestic,POS,0,2,0,36.689553121301266,39.95653677607786,6,0,15
207,3532,2025-07-28 06:53:24.443031,16.35638200826161,Gas Station,Domestic,POS,6,0,0,52.73279659655829,40.93539979534266,8,0,0
208,4478,2025-10-06 01:55:28.443031,25.957054025217246,Retail,Domestic,Online,1,0,0,52.941439400201425,32.21484519448745,3,0,15
209,3278,2025-10-21 00:12:47.443031,335.9782080761886,Travel,Domestic,Mobile,0,1,0,153.63398054593796,150.00456881304194,4,0,15
210,3796,2025-10-05 20:18:20.443031,2.8267348993116768,Retail,Domestic,POS,20,6,1,28.857808088185084,20.79792775731726,4,0,10
211,2678,2025-08-22 13:04:08.443031,43.20173596409552,Restaurant,Domestic,POS,13,4,0,34.318551182652634,25.191975535205916,3,0,0
212,4242,2025-09-14 13:46:41.443031,4.309067425308698,Gas Station,Domestic,POS,13,6,1,4.309067425308698,,1,0,10
213,1540,2025-10-09 22:49:43.443031,8.392587362282148,Retail,Domestic,Mobile,22,3,0,19.82342518172586,16.165645873544594,2,0,0
214,2059,2025-08-14 07:37:01.443031,28.951916926726305,Grocery,Domestic,Online,7,3,0,28.951916926726305,,1,0,0
215,3572,2025-09-15 06:18:43.443031,35.7144686309625,Restaurant,Domestic,Online,6,0,0,101.94661347765035,93.66639750724525,2,0,0
216,2183,2025-10-24 13:54:18.443031,14.973727113287701,Retail,Domestic,POS,13,4,0,11.737662412760812,4.576486588201954,2,0,0
217,4910,2025-08-07 07:16:59.443031,19.02329523883904,Grocery,Domestic,POS,7,3,0,39.375930571619065,28.782972917651364,2,0,0
218,2722,2025-10-20 11:47:00.443031,4.549163832368962,Restaurant,Domestic,POS,11,0,0,31.798699024058134,35.86698807059953,5,0,0
219,4314,2025-09-26 16:22:59.443031,18.064262313775977,Gas Station,International,Mobile,16,4,0,10.237245992394177,11.069072634613713,2,0,20
220,4157,2025-08-25 22:45:17.443031,169.89779113062545,Restaurant,Domestic,POS,22,0,0,55.707202126591575,65.82079697002727,5,0,0
221,2819,2025-10-17 16:33:35.443031,144.75579317476618,Travel,Domestic,Online,16,4,0,105.10998850332516,58.63351961465158,4,0,0
222,3625,2025-09-28 00:11:17.443031,20.389261636121574,Retail,Domestic,Online,0,6,1,72.2781424504873,98.17545476088311,3,0,25
223,3729,2025-09-15 06:16:05.443031,42.297897156392786,Online,Domestic,Online,6,0,0,92.77563368532275,71.38629959710855,2,0,0
224,3604,2025-09-25 02:19:53.443031,120.17300147987979,Restaurant,Domestic,POS,2,3,0,78.11680580170015,38.44754260641928,4,0,15
225,2597,2025-08-16 06:49:28.443031,0.31015108309698314,Retail,International,Online,6,5,1,43.200298786585336,42.6766671207148,4,0,30
226,4060,2025-08-11 19:28:09.443031,83.21677164334285,Gas Station,Domestic,POS,19,0,0,43.9255899972309,55.566121965596345,2,0,0
227,3693,2025-09-02 06:36:37.443031,148.18218591413174,Online,Domestic,Mobile,6,1,0,84.34803937251822,72.5404423306484,3,0,0
228,1795,2025-10-10 00:06:25.443031,4.788429631317092,Online,Domestic,POS,0,4,0,8.927202035015787,3.6209032145098776,3,0,15
229,2051,2025-08-12 15:45:52.443031,8.803915486109798,Retail,Domestic,POS,15,1,0,20.188069966678494,16.02575756883101,3,0,0
230,2643,2025-09-18 08:10:20.443031,161.88548211409136,Gas Station,Domestic,POS,8,3,0,161.88548211409136,,1,1,0
231,4627,2025-10-11 13:39:33.443031,38.559776142847404,Travel,Domestic,Mobile,13,5,1,17.165431059006114,14.492389118395417,5,0,10
232,2363,2025-10-25 12:45:18.443031,0.7149185354754567,Online,Domestic,POS,12,5,1,30.734132875841997,24.704129289321543,4,0,10
233,4869,2025-09-17 11:08:30.443031,14.895510011091288,Restaurant,Domestic,POS,11,2,0,14.895510011091288,,1,0,0
234,2981,2025-10-25 03:34:22.443031,29.886729778947714,Retail,Domestic,POS,3,5,1,61.20364350628921,64.96540350212761,3,0,25
235,2354,2025-07-28 00:39:38.443031,59.03054343219857,Gas Station,Domestic,POS,0,0,0,65.9021843935531,12.69624597261549,3,0,15
236,2663,2025-09-24 02:58:12.443031,66.05537341168576,Retail,Domestic,Online,2,2,0,42.555688569141104,33.233573015820106,2,0,15
237,2529,2025-08-28 10:39:59.443031,269.31933342485246,Restaurant,International,POS,10,3,0,108.38534038973931,141.88295331143095,3,0,20
238,3038,2025-09-13 09:51:42.443031,16.949554269810665,Gas Station,Domestic,Online,9,5,1,73.63679804035314,50.951784887865315,4,0,10
239,4419,2025-07-29 20:42:43.443031,38.63334561954432,Grocery,Domestic,Online,20,1,0,44.07289464507604,7.288942389834375,3,0,0
240,2496,2025-08-07 19:59:55.443031,38.105954169723276,Online,Domestic,Mobile,19,3,0,102.58639242557523,94.64408782620431,4,0,0
241,4302,2025-09-01 05:08:04.443031,26.0139465779218,Travel,Domestic,POS,5,0,0,96.87366053486541,140.10943122961788,3,0,15
242,3237,2025-10-21 06:53:54.443031,9.266016060389449,Restaurant,Domestic,POS,6,1,0,96.95710372599163,124.01392547594263,2,0,0
243,4296,2025-10-16 17:14:57.443031,189.61556528390346,Grocery,Domestic,Mobile,17,3,0,89.52885796132868,63.391912121683944,5,0,0
244,2408,2025-10-14 07:14:58.443031,95.97413779439295,Online,Domestic,Online,7,1,0,85.65593258728352,14.592145743242844,2,0,0
245,2400,2025-08-26 19:53:16.443031,34.49093912080505,Online,Domestic,POS,19,1,0,34.49093912080505,,1,0,0
246,2306,2025-08-20 05:17:32.443031,46.221869130694465,Travel,Domestic,Online,5,2,0,33.700686398177645,27.29935344758442,4,0,15
247,3680,2025-08-02 14:18:12.443031,12.890700112906384,Retail,Domestic,Mobile,14,5,1,12.890700112906384,,1,0,10
248,3675,2025-08-20 08:35:58.443031,39.23978137800509,Retail,Domestic,POS,8,2,0,61.92842346801099,60.26385611657556,5,0,0
249,1972,2025-10-21 05:14:19.443031,59.367279148855175,Retail,Domestic,Mobile,5,1,0,49.368495842868754,28.140174095859923,7,0,15
250,2768,2025-09-21 01:21:55.443031,36.19754178929614,Travel,Domestic,POS,1,6,1,72.6953619206059,53.12580248688254,4,0,25
251,2282,2025-08-04 14:50:43.443031,231.70508776151686,Retail,Domestic,POS,14,0,0,231.70508776151686,,1,0,0
252,4430,2025-08-05 06:54:54.443031,47.25273074927703,Travel,International,POS,6,1,0,41.59226723091808,24.161028943196445,5,0,20
253,1709,2025-10-07 00:47:46.443031,23.179111538684225,Restaurant,Domestic,POS,0,1,0,44.87917953065457,39.594185277612986,6,0,15
254,2479,2025-09-13 03:46:04.443031,73.95383301091532,Retail,Domestic,POS,3,5,1,57.71788497320809,14.166752333309969,3,0,25
255,2434,2025-10-15 04:48:00.443031,9.344348818922594,Online,International,Mobile,4,2,0,12.57937597651983,11.697317171423528,3,0,35
256,1648,2025-08-03 16:36:17.443031,24.26730130715167,Retail,Domestic,Online,16,6,1,71.32282125982356,59.22847534302159,4,0,10
257,1317,2025-10-09 19:39:34.443031,21.305764427688484,Gas Station,Domestic,Online,19,3,0,34.06581789119703,23.567569202859566,4,0,0
258,4748,2025-09-17 16:37:24.443031,28.264714831505845,Gas Station,Domestic,Online,16,2,0,25.799930365944284,16.029907049847203,4,0,0
259,4296,2025-10-10 07:51:05.443031,76.11253765342133,Restaurant,Domestic,POS,7,4,0,89.52885796132868,63.391912121683944,5,0,0
260,4890,2025-08-09 04:22:16.443031,33.09919516937448,Retail,Domestic,POS,4,5,1,64.12843122912268,27.366114040042444,3,0,25
261,2257,2025-08-09 10:30:06.443031,78.99746297875578,Gas Station,International,Mobile,10,5,1,74.22357296212168,39.364430877116014,4,0,30
262,1683,2025-09-30 00:39:32.443031,42.958778124695904,Travel,Domestic,Online,0,1,0,42.958778124695904,,1,1,15
263,1663,2025-09-12 02:48:58.443031,20.932793851026204,Gas Station,International,POS,2,4,0,33.57630257589057,32.42108943419379,3,0,35
264,2998,2025-09-19 08:27:47.443031,83.03096688645431,Travel,Domestic,Mobile,8,4,0,42.03321298936155,32.12781674704143,4,0,0
265,4898,2025-08-13 00:06:06.443031,13.60944703258735,Retail,Domestic,POS,0,2,0,13.60944703258735,,1,0,15
266,4445,2025-08-22 16:57:17.443031,12.704820564755195,Travel,Domestic,Mobile,16,4,0,19.00285827966311,13.72363415761041,3,0,0
267,4743,2025-09-17 04:53:49.443031,35.109691322508205,Online,International,Mobile,4,2,0,31.700850077282908,4.820829520974407,2,0,35
268,2631,2025-10-20 16:14:39.443031,15.112669074681188,Retail,Domestic,POS,16,0,0,42.454608200890895,33.10710944633985,3,0,0
269,2495,2025-09-24 20:47:39.443031,0.45642869443282785,Travel,Domestic,POS,20,2,0,51.774026496901946,67.2261016339804,3,0,0
270,4304,2025-09-07 01:18:39.443031,52.2484854407759,Grocery,Domestic,Mobile,1,6,1,40.93133892187745,14.982722521369576,6,0,25
271,4763,2025-08-17 12:51:13.443031,35.77923359336209,Gas Station,Domestic,POS,12,6,1,35.77923359336209,,1,0,10
272,2136,2025-09-18 07:58:44.443031,29.486029991851915,Retail,Domestic,POS,7,3,0,45.53661702149668,62.22963704833653,7,0,0
273,2853,2025-10-09 07:13:24.443031,170.5147034953414,Online,Domestic,POS,7,3,0,56.872917445334714,66.3505499159491,5,1,0
274,2520,2025-10-06 20:11:26.443031,42.33813830778963,Restaurant,Domestic,Online,20,0,0,67.50802231764382,40.52103945506198,3,0,0
275,3489,2025-10-02 22:50:10.443031,99.54647641652645,Travel,International,Online,22,3,0,65.89699401128246,33.959976531605435,4,0,20
276,1563,2025-08-16 12:02:38.443031,7.509191687390369,Retail,Domestic,Mobile,12,5,1,12.57305314035402,4.554558959593363,3,0,10
277,2291,2025-10-05 04:37:10.443031,42.106316821707125,Travel,Domestic,Mobile,4,6,1,68.51181816230027,36.66273862505203,5,0,25
278,4581,2025-08-27 05:40:46.443031,101.2399512678854,Online,Domestic,Mobile,5,2,0,101.2399512678854,,1,0,15
279,4878,2025-09-04 17:02:50.443031,43.746135196452144,Travel,International,POS,17,3,0,40.52111909646982,4.070463596988361,3,0,20
280,4457,2025-10-01 04:28:19.443031,63.294924317703064,Grocery,Domestic,Online,4,2,0,36.9134739383328,37.30900492157826,2,0,15
281,4458,2025-09-29 01:39:13.443031,23.26422452088375,Online,Domestic,POS,1,0,0,31.430244480860967,11.548496178009179,2,0,15
282,4184,2025-09-02 05:27:39.443031,4.8503042890525965,Online,Domestic,POS,5,1,0,23.07969114913923,25.780246131280407,2,0,15
283,2636,2025-09-08 12:10:30.443031,30.615266856521963,Travel,Domestic,Mobile,12,0,0,45.11600946915917,38.96487751340162,7,0,0
284,4696,2025-10-23 07:34:50.443031,25.083333998424106,Restaurant,International,POS,7,3,0,38.66428846420471,19.468423798215223,3,0,20
285,3999,2025-09-16 05:22:01.443031,100.89293761294103,Gas Station,International,Mobile,5,1,0,53.90321682321068,66.45350043296163,2,0,35
286,4152,2025-09-09 19:22:01.443031,13.98538445012143,Gas Station,Domestic,POS,19,1,0,84.19479766399601,103.91690793094986,3,0,0
287,1698,2025-08-08 17:17:17.443031,170.16131322534824,Retail,Domestic,Mobile,17,4,0,62.68655904751995,72.22302032368243,4,0,0
288,3160,2025-08-21 00:59:24.443031,158.66898233462192,Travel,Domestic,POS,0,3,0,71.49009505465652,47.49344838568794,6,0,15
289,1001,2025-08-18 18:54:38.443031,14.22646193108916,Retail,Domestic,POS,18,0,0,25.800040489966996,24.083334534830602,5,0,0
290,1641,2025-08-03 04:31:09.443031,21.389520327275793,Grocery,Domestic,POS,4,6,1,67.59906939875087,77.53470767639632,3,0,25
291,3267,2025-08-29 19:07:28.443031,112.95508776901559,Online,Domestic,POS,19,4,0,56.9540788400602,79.19738633390551,2,0,0
292,2589,2025-07-30 00:20:29.443031,169.99324483489548,Gas Station,Domestic,POS,0,2,0,77.12025508163102,80.44379887004393,3,0,15
293,1854,2025-09-23 02:11:12.443031,29.298934269369536,Online,International,Mobile,2,1,0,32.2376901699228,4.156028451066382,2,1,35
294,2759,2025-09-19 18:03:31.443031,19.35649001942868,Online,Domestic,Online,18,4,0,50.18950108433084,73.61701859939126,5,0,0
295,4296,2025-08-19 07:32:03.443031,37.33731585761023,Online,Domestic,POS,7,1,0,89.52885796132868,63.391912121683944,5,0,0
296,3432,2025-09-23 02:29:34.443031,58.20063207231277,Gas Station,Domestic,POS,2,1,0,32.58730938067321,36.22270832795521,2,0,15
297,4474,2025-08-18 08:28:18.443031,15.97408589782963,Restaurant,Domestic,POS,8,0,0,42.75898930314807,31.48044808314495,4,0,0
298,2661,2025-07-28 16:05:02.443031,66.68000560401077,Travel,Domestic,POS,16,0,0,42.635404694486816,33.66302293752335,3,0,0
299,2153,2025-08-03 20:45:14.443031,2.651970219359077,Online,Domestic,Online,20,6,1,43.76605022382351,58.144089546806086,2,0,10
300,2076,2025-10-04 16:43:01.443031,2.52754654061188,Gas Station,Domestic,POS,16,5,1,10.758698456439951,17.24543190593776,4,0,10
301,2707,2025-09-27 05:54:16.443031,24.411451790312494,Travel,Domestic,Online,5,5,1,24.411451790312494,,1,0,25
302,3777,2025-08-02 16:30:49.443031,21.807030768327003,Retail,Domestic,POS,16,5,1,25.603990229497548,5.369711565768223,2,0,10
303,2695,2025-08-19 04:48:03.443031,18.963063511938426,Online,International,Online,4,1,0,18.63252970578646,10.553965093738718,4,0,35
304,2733,2025-08-03 12:22:55.443031,33.767304482344684,Restaurant,Domestic,Online,12,6,1,24.519791622587444,8.211678604630977,3,0,10
305,2439,2025-10-23 21:06:34.443031,19.33709303249422,Online,International,POS,21,3,0,67.19097669955629,36.234556785812764,4,0,20
306,3294,2025-07-31 00:31:31.443031,10.675623872149762,Online,International,Mobile,0,3,0,41.60346386864088,46.7163029663965,7,0,35
307,1835,2025-10-19 10:25:25.443031,18.514760365294162,Gas Station,International,Online,10,6,1,9.841927860639192,12.265237352273278,2,0,30
308,4510,2025-08-29 01:16:56.443031,184.25288394094432,Retail,International,Online,1,4,0,84.58085408369698,70.64105185855892,4,1,35
309,1202,2025-08-03 20:26:15.443031,26.476083621871954,Gas Station,Domestic,POS,20,6,1,48.85909408300481,45.0514247946456,3,0,10
310,4255,2025-09-15 21:23:55.443031,29.41348899641984,Grocery,International,Mobile,21,0,0,27.542182833613793,19.69001632839837,3,0,20
311,1122,2025-08-20 01:55:08.443031,42.96540020920419,Restaurant,Domestic,Online,1,2,0,76.44840868934423,68.23079398666974,3,0,15
312,1400,2025-08-24 00:13:37.443031,204.73953833050342,Gas Station,Domestic,POS,0,6,1,132.08369553869758,63.161007093742064,3,0,25
313,1766,2025-09-30 22:09:33.443031,13.827300555338743,Retail,Domestic,POS,22,1,0,13.827300555338743,,1,0,0
314,1293,2025-09-13 02:25:32.443031,57.1724463254645,Travel,Domestic,POS,2,5,1,51.4304516711715,8.120406715174967,2,0,25
315,3327,2025-08-17 18:32:09.443031,62.93635731467112,Online,Domestic,POS,18,6,1,33.176630122093535,42.08660980826661,2,0,10
316,4908,2025-09-18 07:50:03.443031,46.73857480194014,Gas Station,Domestic,Mobile,7,3,0,27.15732554905937,22.404626688576506,4,0,0
317,3931,2025-08-09 19:38:13.443031,4.637481720039868,Grocery,Domestic,POS,19,5,1,17.19687635759868,9.410069207398331,4,0,10
318,4681,2025-10-06 04:51:42.443031,56.48538015236439,Restaurant,Domestic,Mobile,4,0,0,38.85670874977524,33.5210023900571,4,0,15
319,1197,2025-10-21 15:25:46.443031,3.312049731437815,Gas Station,Domestic,POS,15,1,0,67.4338636242965,81.31503020337755,6,0,0
320,4029,2025-09-21 09:57:17.443031,45.33467781591341,Online,Domestic,POS,9,6,1,30.525669611079834,14.219820232002537,3,0,10
321,2930,2025-09-21 21:59:54.443031,67.2732043582701,Retail,Domestic,Mobile,21,6,1,57.250439623726386,39.342008473112976,3,0,10
322,4582,2025-09-11 20:43:52.443031,11.847539870973122,Travel,Domestic,POS,20,3,0,22.418872903965216,19.8948122488724,5,0,0
323,3799,2025-08-20 13:33:09.443031,92.13853728808971,Retail,Domestic,Online,13,2,0,59.17206506769941,53.19161939782991,5,0,0
324,3191,2025-10-12 03:37:25.443031,1.54120109967997,Gas Station,Domestic,Mobile,3,6,1,30.324051933376772,40.705098012775764,2,0,25
325,1608,2025-09-11 21:26:05.443031,92.83501993670866,Retail,Domestic,Mobile,21,3,0,37.64041793518873,47.98438424935312,3,0,0
326,4272,2025-10-14 08:55:56.443031,30.839783909849693,Travel,Domestic,Mobile,8,1,0,41.18336006445635,26.48110396170686,5,0,0
327,2147,2025-09-05 11:50:47.443031,12.268687309126555,Retail,Domestic,Mobile,11,4,0,44.92002961176005,28.669413957773948,3,0,0
328,1186,2025-08-15 11:00:55.443031,7.180710980969137,Restaurant,Domestic,Online,11,4,0,50.9272659894085,48.474417278289735,7,0,0
329,4397,2025-08-06 03:07:23.443031,153.2082303754009,Restaurant,Domestic,POS,3,2,0,73.91584645154032,70.75146085677413,3,1,15
330,3511,2025-08-06 09:11:35.443031,3.7720515761961546,Restaurant,International,Online,9,2,0,56.20041176748733,52.51977929487673,3,0,20
331,4420,2025-09-29 22:52:08.443031,11.100548392448713,Online,Domestic,Mobile,22,0,0,53.25597641593936,65.35162715482842,6,0,0
332,2794,2025-09-07 19:45:00.443031,21.37191404536912,Restaurant,Domestic,Online,19,6,1,58.64845978709346,52.7169965463676,2,0,10
333,1659,2025-08-31 08:54:04.443031,48.41011204494487,Online,Domestic,POS,8,6,1,63.58152114619798,53.99231992498984,3,0,10
334,3811,2025-09-07 02:20:16.443031,39.35103901735318,Online,Domestic,Online,2,6,1,28.173378643134892,24.432702542096074,3,0,25
335,4002,2025-09-05 21:15:56.443031,6.71335415390899,Online,International,Online,21,4,0,6.71335415390899,,1,0,20
336,2955,2025-09-11 07:34:27.443031,17.105363041180198,Restaurant,Domestic,POS,7,3,0,67.2906621523777,43.29675962884534,4,0,0
337,3450,2025-10-19 20:12:48.443031,13.6397893255261,Retail,Domestic,Online,20,6,1,7.100326319311989,9.248197274025129,2,0,10
338,2369,2025-10-06 18:11:52.443031,12.010852277966627,Grocery,Domestic,Online,18,0,0,8.769232048956557,4.584343291929021,2,0,0
339,2986,2025-08-02 05:33:21.443031,26.478708940377494,Restaurant,Domestic,Online,5,5,1,25.80232102687255,20.93925028387931,5,0,25
340,2534,2025-10-01 08:22:52.443031,60.87510445297679,Retail,Domestic,POS,8,2,0,43.48786483119577,18.20708083369828,4,0,0
341,1146,2025-09-29 09:59:22.443031,12.26006039278473,Restaurant,Domestic,POS,9,0,0,21.423794512640544,9.495041510807917,3,0,0
342,4219,2025-09-28 17:02:09.443031,22.83888432115991,Travel,Domestic,Online,17,6,1,15.29462631606677,12.37675441370266,3,0,10
343,3911,2025-08-06 12:39:29.443031,24.790071617686348,Retail,International,Online,12,2,0,43.93488217616447,27.07485074086339,2,0,20
344,2734,2025-08-02 20:33:56.443031,187.44533776833782,Gas Station,Domestic,POS,20,5,1,97.73574297701175,126.86852562888808,2,0,10
345,2843,2025-09-05 01:30:13.443031,154.68529241937958,Restaurant,Domestic,POS,1,4,0,85.33066472685675,98.08225509610243,2,0,15
346,1488,2025-10-06 16:11:19.443031,80.50630314578598,Retail,Domestic,POS,16,0,0,42.6549909739866,32.6691431757082,4,0,0
347,3976,2025-08-29 21:57:37.443031,13.831101100649521,Travel,Domestic,POS,21,4,0,22.814201304111695,8.95138416219798,3,0,0
348,2959,2025-10-13 16:50:37.443031,3.5231250838537913,Online,Domestic,Mobile,16,0,0,23.330370486276465,37.98937277870496,4,0,0
349,2663,2025-10-19 15:10:14.443031,19.056003726596444,Online,Domestic,Online,15,6,1,42.555688569141104,33.233573015820106,2,0,10
350,3598,2025-08-07 13:56:36.443031,15.516466455118113,Travel,Domestic,Mobile,13,3,0,10.762210412761299,6.723533374095242,2,0,0
351,3385,2025-08-21 02:44:21.443031,35.25347854703097,Gas Station,Domestic,Online,2,3,0,59.31338397868575,46.83486509310478,4,0,15
352,3919,2025-08-15 13:45:55.443031,75.19265086281551,Travel,Domestic,Online,13,4,0,64.75190098557623,45.161436714907424,4,0,0
353,1640,2025-08-15 10:32:48.443031,97.71025143988216,Gas Station,Domestic,POS,10,4,0,42.14516553935059,48.414427705388945,3,0,0
